16099;17464;16717;52478;64719;65032;16112;16378;52657;16101;12416;17830;64926;16370;20808;17120;49421;16098;12412;14956;13316;65538;16715;17833;13327;17474;15164;25862;19456;17089;9582;17489;51191;16382;53001;17102;16094;17832;17487;51858;17101;12230;18166;16100;38168;15362;4406
-48.508125;-32.00213;-52.799137;-157.03436;-54.832447;-55.463623;-36.927784;-52.999092;-120.61299;-51.13058;-17.6823;-27.145014;-55.343987;-32.213467;-74.23119;-55.45811;-55.602055;-48.043922;-14.193198;-24.760597;-16.793814;-54.14983;-44.90154;-44.704037;-0.7450847;-33.297745;-22.820856;-91.423;-43.96959;-40.102165;-3.165475;-48.476707;9.174867;-48.714016;-142.93974;-52.13055;-51.876656;-40.762222;-52.679764;-8.0442095;-42.218964;-7.398508;-46.072487;-49.473293;-99.915344;-50.03059;-0.63175726
-49.104366;-31.975367;-53.13524;-156.3697;-54.473557;-55.44129;-39.250664;-53.339195;-120.29073;-51.6483;-17.296942;-27.030756;-54.727604;-33.806053;-73.643845;-55.946392;-56.937542;-48.629765;-14.344684;-24.84018;-17.385094;-54.652863;-44.83034;-46.00805;0.54564375;-33.308926;-22.864511;-93.16724;-44.708942;-39.702602;-3.9696057;-48.861298;10.5648;-49.370693;-143.38986;-52.35057;-53.73664;-41.72072;-53.919456;-8.317723;-42.246952;-7.3159275;-46.870537;-50.135937;-100.09279;-50.970818;-1.6335394
-49.74877;-32.148094;-53.921986;-156.70245;-55.26333;-55.45049;-40.66297;-53.759995;-120.19589;-52.268356;-16.183552;-27.218365;-54.972286;-35.157032;-73.72468;-56.80382;-57.983204;-49.18377;-13.885885;-24.584497;-17.97613;-54.950573;-45.577427;-47.647087;-0.108918965;-33.80533;-22.676828;-94.187546;-45.98891;-39.608948;-3.1561568;-49.41336;9.571545;-50.304264;-144.18184;-52.87248;-52.16967;-40.94443;-53.54668;-9.232272;-41.391537;-6.6362214;-47.240356;-50.84822;-100.28258;-52.072216;-1.4797165
-49.502888;-31.170095;-54.23957;-156.7347;-55.70299;-55.45407;-42.224648;-54.21514;-120.38377;-52.190144;-15.838083;-26.080671;-55.21462;-34.936607;-73.54469;-59.516354;-58.531544;-49.04898;-13.397432;-23.992737;-17.194765;-54.36011;-44.790974;-47.559654;0.25412259;-33.120617;-21.854433;-95.43339;-44.42475;-38.617695;-3.0790317;-49.399487;10.04865;-49.800983;-144.52078;-52.94679;-52.901802;-39.62614;-53.421246;-8.81943;-40.899673;-6.241511;-46.61566;-50.52475;-100.564285;-51.007507;-1.1379004
-49.58378;-31.442608;-54.502735;-155.27895;-56.955723;-55.458042;-42.93802;-54.61953;-120.71172;-51.927135;-15.844829;-25.110493;-55.736183;-35.59581;-74.24687;-57.3796;-59.33262;-49.105835;-13.305994;-23.959764;-17.261808;-54.04217;-44.768017;-49.01693;1.2130599;-32.930668;-21.890333;-96.132195;-43.337673;-38.439796;-2.8720243;-49.479626;11.266738;-49.087173;-144.2049;-52.790398;-52.802433;-39.16818;-53.91103;-8.7351885;-41.81099;-8.305787;-46.265907;-50.26918;-101.06572;-51.404446;-0.8073048
-49.370945;-29.728497;-53.755043;-155.34825;-56.834904;-55.475677;-43.45916;-54.698215;-120.41825;-51.481995;-14.336111;-23.328278;-56.084694;-34.72564;-74.35826;-56.473198;-58.967678;-48.845085;-12.725967;-23.555485;-16.95592;-54.252037;-45.473854;-48.721703;0.80868936;-32.6008;-21.27512;-95.775604;-42.661686;-38.337482;-2.3874736;-49.545197;10.798871;-48.327595;-143.47249;-52.656624;-51.57213;-36.99995;-53.517876;-8.9796095;-42.16815;-6.8476973;-45.317516;-50.104374;-101.877464;-51.09177;-0.9694322
-48.82474;-28.609165;-53.114296;-155.08655;-56.57234;-55.48257;-43.621563;-54.338383;-119.36333;-50.98068;-14.000764;-21.088646;-56.12896;-34.795616;-74.47467;-52.3805;-58.556694;-48.510334;-12.297393;-23.069275;-16.444778;-54.872375;-45.035164;-47.992428;1.1479274;-31.786346;-20.528994;-95.79226;-43.867638;-37.918945;-2.4992058;-49.636875;10.87304;-47.98903;-143.3017;-52.550194;-51.421497;-35.99495;-53.016476;-7.607822;-41.867245;-4.680014;-44.248135;-49.44862;-102.33093;-50.654453;-0.5050981
-49.253338;-27.902338;-52.93226;-155.35635;-55.61136;-55.491196;-44.613716;-54.2501;-119.063286;-51.303905;-13.529824;-20.27545;-56.70171;-35.39373;-74.874664;-53.038956;-58.615437;-48.89866;-12.132334;-23.517958;-17.443708;-55.373074;-45.564392;-48.971447;1.556065;-32.200687;-21.293509;-96.46641;-44.309547;-38.418167;-3.0772989;-50.06276;9.83519;-48.497864;-143.48412;-52.921688;-52.448704;-35.96955;-53.66319;-7.6554146;-43.623936;-4.4152985;-43.85945;-49.487034;-102.92508;-50.994884;-0.70132935
-49.225517;-28.158056;-52.996895;-155.94101;-55.685223;-55.492546;-44.681435;-54.41887;-120.28636;-51.352856;-13.321613;-20.773859;-56.78821;-35.149193;-74.60454;-54.46451;-57.76578;-48.96423;-12.555118;-23.59915;-16.454256;-55.732716;-45.153145;-49.38377;1.4749926;-32.284203;-21.252586;-96.22866;-44.5495;-39.189655;-2.3928516;-50.056263;8.796493;-48.913425;-144.61516;-53.01015;-50.96898;-35.668327;-53.92341;-7.1545696;-43.189495;-5.2067213;-44.036747;-49.69484;-103.280426;-50.75197;-1.1954337
-49.637928;-29.041172;-53.605095;-157.20808;-54.708214;-55.4872;-45.666435;-54.72654;-121.34043;-51.25753;-13.558978;-21.525892;-57.150852;-35.863117;-74.98113;-55.82244;-58.59896;-49.33897;-13.536045;-23.96759;-17.335117;-57.087738;-45.594795;-49.54649;1.9387596;-32.72566;-21.52751;-96.423935;-44.91409;-39.237293;-2.4541426;-49.827858;7.993232;-49.618095;-146.30687;-53.34835;-51.476788;-37.72157;-54.60927;-7.631228;-44.301968;-4.735388;-44.213478;-49.966698;-103.57565;-51.3098;-1.6449385
