Date,3m8ox52Pxs,3m8ox52Pxx,3m8ox52Pxy,3m8ox52Py3,3m8ox52h0o,3m8ox52h0p,3m8ox52h0r,3m8ox52h0u,3m8ox52h0z,3m8ox52h10,3m8ox52h14,3m8ox52h15,3m8ox52y3s,3m8ox52y3t,3m8ox52y3w,3m8ox52y41,3m8ox52y42,3m8ox53F6t,3m8ox53F6w,3m8ox53F6x,3m8ox53F7A
2017-01-10,-1.6899999999999995,1.6799999999999995,-1.7,-0.27,-0.52,-2.37,0.010000000000000064,0.5700000000000004,-0.9099999999999998,-0.99,-3.1199999999999997,-2.2800000000000002,1.6900000000000002,4.5600000000000005,14.08,-1.0899999999999999,2.4,4.480000000000001,-1.83,-4.7,0.9700000000000002
2017-01-16,-1.6699999999999997,0.7099999999999992,-2.02,-0.62,-0.2800000000000004,-2.5400000000000005,-0.12000000000000008,0.7200000000000004,-0.9800000000000001,-0.8300000000000001,-1.6799999999999995,-2.1600000000000006,1.81,4.59,14.450000000000001,-0.5800000000000001,2.7700000000000005,4.030000000000001,-1.96,-4.88,0.78
2017-01-22,-1.7600000000000007,1.2599999999999998,-1.9500000000000004,-1.08,-0.2100000000000004,-2.7800000000000002,0.3500000000000003,0.7300000000000001,-0.9199999999999997,-0.7999999999999999,-2.7899999999999996,-2.6300000000000003,1.8399999999999999,4.23,14.270000000000001,-0.6900000000000002,2.54,3.8900000000000006,-2.18,-5.11,0.7800000000000001
2017-01-28,-1.8200000000000005,1.31,-1.5500000000000003,-0.7000000000000002,0.11999999999999983,-3.1100000000000008,0.8100000000000005,0.9300000000000002,-0.6599999999999996,-0.44999999999999973,-2.5300000000000002,-2.14,1.8599999999999999,4.33,14.71,-0.3599999999999999,2.59,3.5400000000000005,-1.9599999999999997,-5.0,0.88
2017-02-03,-1.5800000000000005,2.17,-1.4400000000000004,-0.78,0.0999999999999998,-2.89,1.2400000000000002,1.0799999999999998,-0.32999999999999985,-0.99,-2.4699999999999998,-1.92,1.9200000000000002,3.71,13.55,-0.2700000000000001,2.77,3.6,-2.0599999999999996,-5.12,0.77
2017-02-09,-0.7300000000000003,2.7100000000000004,-1.4700000000000002,-0.52,-0.2400000000000005,-2.4099999999999997,1.13,1.56,-0.12999999999999995,-1.03,-2.2199999999999998,-1.9800000000000002,1.9700000000000002,4.03,13.310000000000002,-0.29000000000000037,2.6200000000000006,3.85,-2.0700000000000003,-5.36,0.25
2017-02-15,-0.2100000000000002,3.790000000000001,-1.4300000000000002,-0.9900000000000004,0.7400000000000001,-1.9600000000000002,1.7199999999999998,1.7999999999999998,0.6600000000000001,-0.96,-1.3199999999999998,-1.87,2.3800000000000003,4.65,12.81,0.40999999999999975,0.7299999999999998,3.7199999999999993,-1.64,-4.85,0.68
2017-02-21,0.5099999999999999,2.9899999999999993,-0.9900000000000001,-0.5800000000000003,0.8700000000000001,-1.88,2.0999999999999996,2.63,0.3199999999999996,-1.47,-1.37,-1.79,2.16,4.95,12.97,0.81,0.9800000000000002,4.06,-2.02,-4.33,1.0699999999999998
2017-02-27,0.4999999999999999,3.4099999999999997,-0.9000000000000001,-0.14,0.9800000000000003,-1.9,3.0500000000000003,2.76,0.4499999999999995,-1.39,-0.74,-1.8200000000000003,2.2600000000000002,6.130000000000001,13.02,0.34999999999999964,0.54,4.42,-1.69,-5.140000000000001,1.5699999999999998
2017-03-05,0.73,3.0999999999999996,-0.029999999999999985,-0.7200000000000006,0.2799999999999999,-2.02,3.73,3.72,1.8299999999999996,-1.12,-1.4000000000000004,-2.1,2.16,6.74,12.64,1.0700000000000003,0.27000000000000046,5.8100000000000005,-1.7700000000000005,-5.04,2.3
2017-03-11,0.8200000000000001,3.4099999999999993,0.3199999999999998,-1.3500000000000005,-0.54,-1.7999999999999998,3.83,3.95,1.5599999999999996,-1.5900000000000003,-1.71,-2.49,2.21,6.59,12.3,-0.1,-0.4899999999999999,5.94,-1.9800000000000004,-5.24,2.17
2017-03-17,0.3699999999999999,4.440000000000001,0.6599999999999997,-0.45999999999999963,-0.9900000000000002,-2.0300000000000002,4.22,3.66,1.8800000000000003,-1.4100000000000001,-1.6399999999999997,-2.58,1.7400000000000002,7.42,12.280000000000001,-0.43999999999999995,-1.14,5.29,-2.1200000000000006,-5.080000000000001,2.36
2017-03-23,0.7600000000000001,5.3999999999999995,-4.718447854656915e-16,-0.56,-1.43,-1.8599999999999999,4.28,3.7800000000000002,2.7200000000000006,-1.58,-1.6499999999999997,-2.14,1.5800000000000003,6.750000000000001,12.220000000000002,0.3200000000000006,-0.9399999999999995,5.38,-2.27,-5.03,2.1100000000000003
2017-03-29,0.8800000000000001,5.63,-0.15000000000000002,-0.10999999999999997,-1.5099999999999998,-1.65,4.1000000000000005,3.82,2.8200000000000007,-1.83,-1.8099999999999996,-1.8800000000000001,1.8800000000000006,6.610000000000001,12.23,0.5800000000000002,-0.8699999999999999,5.23,-2.51,-5.03,2.5100000000000007
2017-04-04,1.04,5.0,0.3100000000000003,-1.3800000000000001,-1.77,-2.0600000000000005,3.8300000000000005,3.5500000000000003,2.2299999999999995,-1.48,-1.7899999999999996,-2.33,1.5,6.2,13.330000000000002,0.7700000000000002,-0.96,5.23,-2.77,-5.23,2.6100000000000003
2017-04-10,0.8400000000000002,5.5200000000000005,0.4899999999999999,-1.92,-2.03,-2.0300000000000002,3.7700000000000005,3.5300000000000007,2.6100000000000003,-1.4400000000000002,-2.42,-2.49,1.4400000000000006,5.72,13.63,0.42999999999999977,-1.1500000000000008,5.07,-2.8200000000000003,-5.24,2.6200000000000006
2017-04-16,1.04,4.879999999999999,0.5000000000000001,-2.5200000000000005,-3.16,-1.9900000000000002,3.6200000000000006,3.8800000000000003,2.31,-1.37,-3.66,-3.0099999999999993,1.15,5.779999999999999,14.560000000000002,0.8700000000000002,-0.18000000000000033,4.94,-3.4499999999999997,-5.68,2.2700000000000005
2017-04-22,1.05,5.01,0.5,-2.75,-3.5700000000000003,-1.6199999999999999,4.0600000000000005,4.08,2.19,-1.4000000000000004,-3.7399999999999998,-3.21,1.6700000000000006,6.009999999999999,14.8,0.02999999999999961,-1.1200000000000003,4.95,-3.4099999999999997,-5.6,2.32
2017-04-28,1.6099999999999999,4.780000000000001,0.15000000000000008,-2.51,-3.9100000000000006,-1.45,4.13,4.5200000000000005,1.9100000000000001,-1.9300000000000004,-5.1400000000000015,-3.23,1.8200000000000003,5.540000000000001,14.700000000000001,0.009999999999999842,-1.4700000000000004,4.56,-3.7699999999999996,-5.89,2.1300000000000003
2017-05-04,1.7400000000000002,5.010000000000002,-0.5499999999999999,-2.1399999999999997,-4.23,-1.1700000000000002,4.1000000000000005,4.46,2.1800000000000006,-2.0500000000000003,-5.02,-3.0200000000000005,1.77,5.48,15.080000000000002,0.14000000000000035,-2.3200000000000003,4.550000000000001,-3.8099999999999996,-5.91,1.92
2017-05-10,2.3400000000000003,5.109999999999999,-0.9,-2.5700000000000003,-3.7199999999999998,-0.9300000000000003,4.43,4.91,2.67,-2.15,-5.1499999999999995,-3.11,2.1300000000000003,5.7700000000000005,15.01,0.8400000000000001,-2.2799999999999994,4.590000000000002,-3.7399999999999993,-5.669999999999999,2.2800000000000002
2017-05-16,2.9,5.250000000000001,-1.4300000000000006,-3.0199999999999996,-3.5200000000000005,-0.4200000000000005,4.77,5.4,2.79,-2.77,-5.35,-3.15,2.75,5.5200000000000005,14.860000000000003,0.7900000000000001,-3.0199999999999996,4.41,-3.85,-5.9,2.3200000000000003
2017-05-22,2.7199999999999998,3.99,-0.8699999999999999,-3.41,-3.4700000000000006,-0.1500000000000003,4.9799999999999995,5.249999999999999,2.07,-2.7099999999999995,-5.74,-3.5799999999999996,2.89,5.880000000000001,15.200000000000001,0.18000000000000013,-3.7899999999999996,4.260000000000001,-3.74,-5.9799999999999995,2.6
2017-05-28,2.1399999999999997,3.2,-2.0300000000000002,-4.380000000000001,-4.29,-0.6000000000000003,4.5200000000000005,4.62,0.37999999999999945,-3.98,-7.0600000000000005,-4.35,1.9999999999999998,6.36,14.290000000000003,0.7900000000000003,-3.2299999999999995,3.81,-4.07,-6.67,1.8599999999999999
2017-06-03,2.100000000000001,3.4000000000000004,-2.2199999999999998,-3.25,-5.03,-0.1599999999999998,4.66,4.91,0.5400000000000005,-4.34,-7.0600000000000005,-4.06,2.72,6.73,14.270000000000001,0.36999999999999966,-3.99,3.73,-4.05,-6.539999999999999,2.06
2017-06-09,1.930000000000001,2.4300000000000006,-2.1599999999999997,-3.27,-4.93,-0.3099999999999998,4.92,3.73,-0.20999999999999952,-4.43,-7.950000000000001,-4.369999999999999,2.7900000000000005,7.33,14.5,0.21999999999999964,-4.66,3.61,-4.08,-6.6899999999999995,2.1000000000000005
2017-06-15,1.3900000000000006,3.360000000000001,-2.36,-3.3100000000000005,-4.43,-0.30999999999999983,5.320000000000001,3.6300000000000017,-1.0399999999999998,-4.8,-7.860000000000001,-4.32,2.4800000000000004,7.39,14.1,-0.3400000000000002,-5.570000000000001,3.5999999999999996,-3.8400000000000003,-6.640000000000001,2.48
2017-06-21,1.460000000000001,3.13,-2.48,-2.5599999999999996,-4.24,-0.31999999999999984,4.88,3.2400000000000007,-1.6999999999999997,-4.76,-7.39,-4.08,2.5800000000000005,7.409999999999999,13.97,-0.9700000000000004,-5.77,3.4800000000000004,-4.0600000000000005,-6.82,2.4800000000000004
2017-06-27,0.8700000000000004,2.76,-2.3200000000000003,-3.0500000000000003,-4.53,-0.41,4.890000000000001,2.67,-1.5099999999999993,-4.15,-6.460000000000001,-4.28,2.64,7.549999999999998,14.170000000000003,-0.5599999999999994,-4.960000000000001,3.8800000000000003,-4.37,-6.99,2.74
2017-07-03,0.4700000000000001,1.1800000000000002,-2.71,-3.1100000000000008,-4.73,-0.88,4.51,2.2900000000000005,-2.69,-4.380000000000001,-6.960000000000001,-4.8,3.06,7.08,13.33,-1.4199999999999997,-5.1400000000000015,3.9400000000000004,-4.98,-7.420000000000001,2.88
2017-07-09,0.010000000000000148,0.44000000000000017,-2.5900000000000003,-1.8900000000000003,-5.090000000000001,-1.08,4.98,1.8599999999999997,-4.0600000000000005,-4.21,-6.250000000000001,-4.450000000000001,3.12,7.260000000000001,13.97,-0.7199999999999994,-4.27,3.92,-4.98,-7.49,3.1
2017-07-15,-1.06,-0.37999999999999995,-2.21,-2.630000000000001,-5.32,-1.0699999999999998,5.2,0.5599999999999997,-5.07,-3.9600000000000004,-6.590000000000001,-4.799999999999999,2.6399999999999997,7.54,14.24,-0.8299999999999998,-3.8000000000000003,3.8999999999999995,-5.11,-7.520000000000001,3.21
2017-07-21,-0.5699999999999998,-1.5200000000000002,-2.12,-2.4000000000000004,-4.44,-0.7300000000000002,5.84,0.8499999999999999,-4.989999999999999,-3.65,-6.59,-4.53,3.41,8.190000000000001,14.32,-0.5799999999999997,-3.62,4.58,-4.9399999999999995,-7.09,3.65
2017-07-27,0.5700000000000003,-0.6199999999999994,-1.15,-2.24,-4.48,-0.1200000000000001,6.59,1.18,-3.5399999999999996,-2.5000000000000004,-5.25,-4.220000000000001,4.279999999999999,7.85,15.000000000000004,-1.76,-4.460000000000001,4.739999999999999,-4.32,-6.670000000000001,4.47
2017-08-02,0.4299999999999997,-1.5499999999999998,-1.4400000000000002,-2.4699999999999998,-3.7199999999999998,-0.18000000000000022,6.44,1.15,-3.8900000000000006,-2.750000000000001,-6.240000000000001,-4.33,4.2700000000000005,7.36,14.55,-2.0800000000000005,-4.87,4.659999999999999,-4.1000000000000005,-6.61,4.9799999999999995
2017-08-08,0.9199999999999999,-1.0799999999999992,-1.45,-1.7999999999999998,-3.16,0.49000000000000016,6.5200000000000005,1.8900000000000001,-3.2800000000000002,-2.2699999999999996,-4.58,-3.79,4.44,7.4399999999999995,14.74,-1.46,-3.4699999999999998,4.67,-4.510000000000001,-6.380000000000001,5.5
2017-08-14,1.0499999999999998,-1.8,-0.5899999999999997,-1.5,-3.2400000000000007,0.30999999999999966,5.99,1.1900000000000002,-2.49,-1.8499999999999996,-4.82,-3.6399999999999997,4.8,7.14,15.160000000000002,-1.1200000000000003,-2.6399999999999997,4.390000000000001,-4.87,-6.5600000000000005,5.37
2017-08-20,1.4599999999999997,-1.5700000000000007,-0.37000000000000055,-1.7699999999999998,-3.3000000000000003,0.38999999999999985,6.21,1.4400000000000002,-2.3100000000000005,-1.79,-4.8100000000000005,-3.5799999999999996,4.6000000000000005,7.16,15.350000000000001,0.6200000000000003,-1.4200000000000004,4.5600000000000005,-4.620000000000001,-6.3999999999999995,5.81
2017-08-26,1.4,-0.8799999999999999,-0.9100000000000004,-2.150000000000001,-3.800000000000001,0.18999999999999986,5.72,1.3199999999999998,-2.2000000000000006,-2.1700000000000004,-5.1499999999999995,-3.71,4.050000000000001,6.920000000000001,15.460000000000003,0.4699999999999998,-1.1500000000000006,4.4,-4.830000000000001,-6.52,5.3100000000000005
2017-09-01,1.6949999999999998,0.24499999999999944,-0.9450000000000003,-1.9500000000000002,-3.7049999999999996,0.26,5.930000000000001,1.51,-1.4000000000000008,-1.6199999999999999,-4.315,-3.11,3.6350000000000002,7.200000000000001,16.200000000000003,1.2950000000000002,0.0949999999999998,4.11,-4.57,-6.225,5.245
2017-09-07,1.7650000000000001,1.1749999999999996,-1.2650000000000001,-1.6700000000000002,-3.7649999999999997,-0.15999999999999992,5.23,1.67,0.2399999999999998,-0.9699999999999998,-4.4750000000000005,-2.8000000000000007,2.9750000000000005,6.790000000000001,15.760000000000002,1.225,0.3049999999999996,3.9600000000000004,-5.11,-6.404999999999999,4.835
2017-09-13,1.3450000000000002,0.9649999999999992,-1.2249999999999999,-0.7500000000000002,-4.015,-0.81,4.900000000000001,1.75,2.64,-0.38999999999999996,-4.275,-2.7400000000000007,2.765,6.430000000000001,15.56,2.785,1.1949999999999996,3.9200000000000004,-5.29,-6.515,4.465
2017-09-19,0.7950000000000004,2.6650000000000005,-0.855,-0.16000000000000006,-4.905,-1.2799999999999998,4.31,1.6300000000000003,3.3199999999999994,-0.6400000000000001,-3.685,-2.7700000000000005,2.255000000000001,5.98,15.380000000000003,3.3249999999999997,1.7750000000000001,4.050000000000001,-5.5200000000000005,-6.735,4.175
2017-09-25,-0.01499999999999957,2.485,-0.9050000000000002,0.2699999999999996,-4.865,-2.31,4.21,1.2399999999999998,3.169999999999999,-0.9500000000000006,-4.125,-2.45,2.705000000000001,5.97,15.310000000000004,3.7249999999999996,2.2249999999999996,4.4399999999999995,-5.6000000000000005,-6.875,3.955
2017-10-01,-0.12499999999999967,3.5950000000000006,-0.43499999999999994,0.6599999999999999,-5.484999999999999,-2.69,4.21,1.1900000000000004,3.79,-0.69,-2.915,-2.0300000000000002,2.465,5.879999999999999,15.160000000000002,3.814999999999999,2.2449999999999997,4.45,-5.62,-6.675,3.605
2017-10-07,-0.35499999999999965,4.025,-0.6050000000000001,0.7799999999999999,-6.155,-3.62,4.37,1.5300000000000007,3.69,-1.0999999999999999,-2.9350000000000005,-2.0999999999999996,2.0949999999999998,5.819999999999999,14.360000000000001,3.4049999999999994,1.4349999999999998,4.7,-5.08,-6.494999999999999,3.4450000000000003
2017-10-13,0.12500000000000014,3.6949999999999994,-1.4150000000000005,1.17,-6.495000000000001,-3.7,4.430000000000001,2.29,3.58,-1.2799999999999998,-2.4450000000000003,-1.7100000000000002,2.285,5.999999999999999,14.05,3.4250000000000003,1.475,5.24,-4.82,-6.365,3.2749999999999995
2017-10-19,-0.5250000000000001,3.7749999999999995,-0.8250000000000003,0.9899999999999998,-6.785000000000001,-4.16,4.590000000000001,2.18,4.32,-0.4299999999999996,-2.785,-1.6800000000000004,2.0249999999999995,6.09,13.700000000000001,3.135000000000001,1.255,5.25,-4.800000000000001,-6.295000000000002,2.945
2017-10-25,-0.5450000000000003,3.055,-0.1350000000000004,1.46,-6.465000000000002,-4.2700000000000005,4.52,2.8200000000000003,4.15,0.11000000000000015,-2.115,-1.3000000000000003,2.175,6.180000000000001,13.319999999999999,3.3450000000000006,1.0949999999999998,5.63,-4.61,-6.035000000000002,3.1750000000000003
2017-10-31,-0.7000000000000003,2.960000000000001,0.41999999999999993,1.7900000000000005,-6.300000000000001,-4.4,4.74,2.66,4.03,-0.20000000000000012,-1.47,-1.3300000000000005,2.2100000000000004,6.53,12.620000000000001,2.9500000000000006,0.3300000000000002,6.04,-3.8600000000000008,-5.620000000000001,3.2500000000000004
2017-11-06,-0.9200000000000004,2.7,0.71,1.7600000000000002,-6.530000000000001,-3.99,4.54,2.67,3.630000000000001,-0.52,-1.4900000000000002,-1.2100000000000002,2.3400000000000003,6.69,12.47,2.720000000000001,0.26000000000000045,6.41,-3.390000000000001,-5.430000000000001,2.9800000000000004
2017-11-12,0.5600000000000003,3.7300000000000004,0.65,1.8200000000000003,-6.590000000000001,-3.5000000000000004,4.3500000000000005,3.65,2.4700000000000006,-0.3100000000000001,-1.4200000000000002,-0.6599999999999999,2.8200000000000007,6.76,12.549999999999999,2.0200000000000005,0.4800000000000003,6.69,-2.97,-5.12,3.1200000000000006
2017-11-18,0.5099999999999998,3.8900000000000006,0.55,1.8400000000000003,-6.550000000000002,-3.790000000000001,4.180000000000001,3.6599999999999997,2.4000000000000004,-0.29000000000000026,-1.32,-0.19999999999999998,2.5900000000000007,6.49,12.479999999999997,1.86,1.1700000000000004,6.340000000000001,-2.86,-5.07,2.9200000000000004
2017-11-24,1.14,3.7200000000000006,1.0400000000000003,2.06,-6.110000000000001,-2.7200000000000006,4.03,4.66,2.3899999999999997,0.32999999999999985,-0.4899999999999998,0.19,1.9600000000000002,6.7700000000000005,12.540000000000001,1.7699999999999998,1.2499999999999998,6.280000000000001,-3.01,-4.72,2.7500000000000004
2017-11-30,1.23,3.6800000000000006,1.2,2.59,-5.640000000000001,-2.5800000000000005,4.410000000000001,4.92,2.56,0.71,-0.44000000000000006,0.52,2.0500000000000003,7.180000000000001,13.100000000000001,2.52,2.6,6.870000000000001,-2.9599999999999995,-4.75,2.6200000000000006
2017-12-06,1.24,3.25,1.32,2.46,-4.8100000000000005,-2.2,4.220000000000001,5.180000000000001,2.45,0.95,-0.7900000000000001,0.73,2.33,7.0600000000000005,13.440000000000001,2.98,2.89,6.68,-2.94,-4.840000000000002,2.32
2017-12-12,0.8999999999999999,3.5,1.4600000000000002,2.46,-4.6400000000000015,-2.2300000000000004,3.8700000000000006,4.820000000000001,2.69,1.3400000000000003,-0.6000000000000002,0.94,2.1199999999999997,7.2700000000000005,13.229999999999999,3.2699999999999996,3.06,6.45,-2.99,-4.79,2.2100000000000004
2017-12-18,0.9399999999999998,3.66,1.31,2.71,-4.670000000000002,-1.87,3.6200000000000006,4.47,2.5700000000000003,1.0299999999999998,-0.12999999999999992,1.0999999999999999,2.19,7.1,13.0,3.1699999999999995,2.55,6.970000000000001,-2.9400000000000004,-4.63,2.1500000000000004
2017-12-24,0.92,4.390000000000001,1.3899999999999997,2.8200000000000003,-4.670000000000001,-1.9400000000000004,3.7800000000000002,3.94,2.77,0.9899999999999999,-0.43000000000000005,1.21,2.21,7.000000000000001,12.37,3.0300000000000002,2.5,7.670000000000001,-2.6800000000000006,-4.54,2.1300000000000003
2017-12-30,1.19,3.66,1.4500000000000002,2.9600000000000004,-4.140000000000001,-1.1999999999999997,3.88,4.620000000000001,2.45,1.2199999999999998,-0.5400000000000001,1.8300000000000003,2.7800000000000002,7.040000000000001,13.030000000000001,3.3900000000000006,2.8200000000000007,7.840000000000001,-3.000000000000001,-4.5200000000000005,2.24
2018-01-05,1.04,4.060000000000001,1.4499999999999997,2.6100000000000003,-4.1,-1.6300000000000003,4.34,4.38,2.6600000000000006,1.0899999999999999,-0.2900000000000001,1.55,2.9300000000000006,7.010000000000001,12.6,3.1900000000000004,2.9700000000000006,7.7,-2.81,-4.45,2.52
2018-01-11,0.68,4.090000000000001,1.4600000000000002,2.52,-4.11,-1.9000000000000004,4.39,4.279999999999999,2.7100000000000004,0.5399999999999999,-0.030000000000000006,1.7900000000000003,2.95,6.790000000000001,12.370000000000001,3.120000000000001,3.3900000000000006,8.01,-2.63,-4.380000000000001,2.54
2018-01-17,0.6600000000000001,3.3700000000000006,1.28,2.17,-4.45,-1.3599999999999997,4.06,4.000000000000001,2.11,0.7600000000000001,-0.31999999999999995,1.6400000000000001,3.02,6.59,11.75,2.9300000000000006,2.32,8.09,-2.3600000000000003,-4.330000000000001,2.57
2018-01-23,-0.12000000000000013,3.380000000000001,0.71,2.0100000000000002,-4.97,-2.04,3.970000000000001,3.3400000000000003,2.1500000000000004,0.45000000000000007,-0.5999999999999999,1.4500000000000002,2.95,6.25,11.490000000000002,2.880000000000001,2.0999999999999996,8.71,-2.43,-4.440000000000001,2.6300000000000003
2018-01-29,-0.05999999999999989,3.560000000000001,0.53,1.6700000000000002,-5.29,-2.14,3.5500000000000007,3.1900000000000004,2.02,0.3700000000000002,-0.82,1.07,2.5799999999999996,5.6899999999999995,11.270000000000001,2.6599999999999997,1.88,9.25,-2.6799999999999997,-4.640000000000001,2.85
2018-02-04,-0.5,2.8800000000000003,0.37,1.2899999999999998,-6.2299999999999995,-2.5300000000000002,2.7600000000000002,2.6100000000000003,1.19,-0.13999999999999996,-0.9100000000000001,1.07,2.39,4.78,10.55,1.6999999999999997,0.9199999999999995,9.919999999999998,-2.7600000000000002,-4.78,3.46
2018-02-10,-0.4199999999999998,2.920000000000001,0.41000000000000014,1.53,-6.22,-2.1799999999999997,2.99,2.68,0.7800000000000002,-0.46999999999999986,-0.6599999999999999,1.0500000000000003,2.74,4.4,10.66,1.27,0.30999999999999994,10.3,-2.44,-4.53,3.7699999999999996
2018-02-16,-0.33999999999999997,2.7099999999999995,0.15999999999999998,1.4700000000000002,-5.989999999999999,-2.3600000000000003,3.1600000000000006,2.47,0.42000000000000026,-0.5299999999999998,-0.5899999999999999,1.15,2.920000000000001,4.780000000000002,10.040000000000001,1.2400000000000002,0.9300000000000006,9.790000000000001,-1.9700000000000002,-3.98,3.7999999999999994
2018-02-22,-0.3900000000000002,2.02,-0.16000000000000011,1.4500000000000002,-5.6499999999999995,-2.44,2.9900000000000007,2.4400000000000004,0.19000000000000017,-0.76,-0.5800000000000001,1.21,2.83,4.790000000000001,10.31,1.3800000000000001,1.15,9.569999999999999,-2.2600000000000002,-4.260000000000001,3.76
2018-02-28,-0.62,2.9400000000000004,-0.12999999999999995,1.01,-5.91,-2.9299999999999997,2.48,1.9400000000000004,0.6700000000000007,-0.44999999999999973,-0.58,0.59,2.52,4.36,9.899999999999999,1.6,1.5500000000000003,9.18,-2.44,-4.540000000000002,3.85
2018-03-06,-0.28,2.7900000000000005,0.11000000000000007,0.97,-5.510000000000001,-2.71,2.79,2.2600000000000002,0.5599999999999999,-0.39000000000000007,-0.4100000000000001,0.6700000000000002,3.6300000000000003,4.640000000000001,10.19,1.7500000000000002,0.98,9.919999999999998,-2.6700000000000004,-4.65,4.02
2018-03-12,0.05999999999999994,2.89,0.42999999999999994,0.75,-4.870000000000001,-2.5000000000000004,3.6199999999999997,2.68,0.59,-0.21,0.16999999999999998,0.37000000000000005,4.049999999999999,5.36,10.440000000000001,1.4900000000000002,0.1299999999999999,10.3,-2.45,-4.74,4.17
2018-03-18,0.3299999999999998,3.08,0.87,0.31999999999999995,-4.1000000000000005,-2.7600000000000002,4.0600000000000005,3.0599999999999996,0.9599999999999997,0.3200000000000002,-0.7600000000000005,0.33000000000000007,4.01,5.779999999999999,10.930000000000001,1.7600000000000005,0.47,10.250000000000002,-2.8200000000000003,-4.930000000000001,4.180000000000001
2018-03-24,0.8599999999999999,3.0799999999999996,0.9599999999999997,-0.67,-3.4800000000000004,-2.6500000000000004,4.22,3.3700000000000006,0.5499999999999996,0.0399999999999997,-1.49,-0.15000000000000005,3.57,5.53,10.68,1.1399999999999997,-0.7400000000000007,9.7,-2.8600000000000003,-5.04,4.33
2018-03-30,1.43,3.01,0.9899999999999998,-0.5399999999999996,-2.9800000000000004,-2.05,4.960000000000001,3.9200000000000004,0.6499999999999998,0.10999999999999999,-1.8599999999999997,0.09000000000000041,4.400000000000001,6.44,10.899999999999999,1.2600000000000002,-1.0100000000000002,9.56,-2.8,-4.92,4.45
2018-04-05,2.15,3.6,0.9500000000000001,-1.58,-3.13,-2.08,5.950000000000001,4.35,1.1999999999999997,0.20999999999999996,-2.42,-0.76,4.39,7.609999999999999,11.15,1.2199999999999998,-0.8900000000000001,9.200000000000001,-2.84,-5.12,3.8299999999999996
2018-04-11,2.32,3.26,0.44999999999999984,-2.49,-3.0300000000000002,-2.37,5.96,4.38,1.26,-0.04999999999999999,-2.92,-1.13,4.109999999999999,7.6499999999999995,10.920000000000002,1.5400000000000005,-0.4999999999999995,9.09,-3.57,-5.71,3.48
2018-04-17,2.38,3.5900000000000003,0.5400000000000003,-2.0099999999999993,-2.68,-2.3700000000000006,6.590000000000001,4.74,1.45,-0.1999999999999998,-2.7699999999999996,-1.1999999999999997,4.14,7.84,11.56,1.6100000000000005,-0.5299999999999996,9.200000000000003,-4.4399999999999995,-6.66,3.5200000000000005
2018-04-23,2.94,3.74,0.9000000000000005,-2.66,-2.97,-2.4,7.12,5.0200000000000005,1.54,-0.1499999999999997,-2.9299999999999997,-1.69,4.959999999999999,8.16,11.610000000000001,1.84,-0.84,9.13,-4.73,-6.779999999999999,3.54
2018-04-29,3.8,4.010000000000001,0.3500000000000001,-3.2700000000000005,-3.0,-2.5300000000000002,7.85,5.580000000000001,1.6900000000000004,0.07000000000000042,-3.7700000000000005,-1.8299999999999996,5.32,8.690000000000001,12.030000000000001,1.5499999999999998,-0.8799999999999999,10.32,-4.93,-6.759999999999999,3.68
2018-05-05,4.28,3.96,0.45000000000000057,-3.47,-3.1399999999999997,-2.02,7.81,5.990000000000001,1.59,-0.03999999999999998,-4.220000000000001,-1.4899999999999998,5.610000000000001,9.060000000000002,12.55,1.4199999999999997,-0.8499999999999999,10.27,-4.8100000000000005,-6.63,3.9400000000000004
2018-05-11,4.41,3.79,0.6000000000000003,-4.609999999999999,-3.770000000000001,-2.09,7.35,5.62,1.2999999999999998,0.18000000000000013,-6.04,-2.2100000000000004,4.49,8.64,12.1,1.25,-0.8700000000000001,10.05,-5.930000000000001,-7.0,3.9100000000000006
2018-05-17,4.3100000000000005,4.300000000000001,-0.12000000000000038,-5.240000000000001,-4.07,-2.09,7.66,5.470000000000001,0.9999999999999999,-0.9100000000000004,-6.01,-2.99,4.66,8.690000000000001,11.979999999999999,0.43999999999999984,-2.0500000000000007,10.01,-6.260000000000001,-7.379999999999999,3.7900000000000005
2018-05-23,3.9499999999999993,4.1000000000000005,0.1999999999999999,-4.18,-4.260000000000001,-1.6700000000000002,7.8199999999999985,5.32,1.21,-0.8500000000000001,-5.38,-2.48,5.120000000000001,9.470000000000002,12.26,0.6200000000000001,-1.75,10.620000000000001,-6.520000000000001,-7.4399999999999995,3.7800000000000002
2018-05-29,3.4000000000000004,3.9099999999999997,0.30999999999999983,-4.11,-4.260000000000001,-1.8900000000000001,8.22,4.890000000000001,1.5800000000000003,-0.9499999999999997,-4.99,-2.3300000000000005,4.22,9.990000000000002,11.95,0.8700000000000004,-1.5899999999999999,10.2,-6.380000000000001,-7.49,4.11
2018-06-04,3.5500000000000007,3.66,0.1999999999999998,-3.3200000000000003,-4.3500000000000005,-1.1300000000000003,8.45,5.180000000000001,1.5499999999999998,-1.11,-4.2700000000000005,-1.75,3.930000000000001,10.649999999999999,12.21,1.1500000000000001,-1.1099999999999999,10.49,-6.760000000000001,-7.58,4.08
