pid;latitude;longitude;height
368;50.32272267;19.12388941;250.3973608
369;50.32280261;19.12324336;254.2603792
370;50.32303706;19.12134776;269.4188813
371;50.32304812;19.12125881;266.6492863
372;50.32316375;19.12032396;272.9399232
373;50.32316014;19.12035349;270.1740238
374;50.32316729;19.12029578;270.1010228
375;50.32315958;19.12035881;264.3836309
376;50.32316396;19.12032383;261.8622735
377;50.32316614;19.12030626;261.2983644
378;50.32316401;19.12032403;257.6965559
379;50.32317752;19.12021451;260.0451705
380;50.32320412;19.11999887;265.9697224
381;50.32319973;19.12003472;262.9082311
382;50.32317972;19.1201978;252.5135253
383;50.32324921;19.11963478;264.9794328
384;50.32331948;19.1190673;263.8012835
385;50.32344657;19.11804025;266.1027067
386;50.32344556;19.11804888;262.9277321
387;50.32346251;19.11791145;266.5837655
388;50.32346608;19.11788263;266.5459987
389;50.32242436;19.12526811;249.3385431
390;50.32242487;19.12526437;246.7427167
391;50.32249015;19.12473635;253.3977535
392;50.32248411;19.12478565;249.7100823
393;50.32252908;19.1244217;255.6287562
394;50.32289563;19.12146059;262.3818658
395;50.3229003;19.1214228;262.7626836
396;50.32289307;19.12148217;255.8317384
397;50.32291152;19.12133239;261.4467388
398;50.32295948;19.12094417;267.123185
399;50.32296187;19.12092498;266.6349905
400;50.32302901;19.12038433;254.4995035
401;50.32333591;19.11790329;267.9726175
402;50.32333863;19.11788141;267.6099855
403;50.32336828;19.11764241;263.545712
404;50.32336775;19.11764696;261.9468122
405;50.32227723;19.12542566;251.298486
406;50.32233024;19.12499662;258.8705442
407;50.32232496;19.12503972;255.4722047
408;50.32232796;19.12501646;248.248108
409;50.3223979;19.12445098;253.883437
410;50.32239514;19.12447356;251.4434751
411;50.32240513;19.12439282;252.4444379
412;50.32245777;19.12396768;252.9117873
413;50.32277243;19.12142518;262.2737826
414;50.32277428;19.12141035;261.5813835
415;50.32276633;19.12147538;255.7712316
416;50.32282152;19.12102845;264.1915166
417;50.32282859;19.12097113;265.4851884
418;50.32286038;19.12071326;273.3825854
419;50.32285925;19.12072418;260.4027789
420;50.32303453;19.11930647;274.0310055
421;50.32310425;19.11874368;271.2487959
422;50.3231174;19.11863753;270.6701888
423;50.3232304;19.11772544;264.8263604
424;50.32324164;19.1176346;264.917858
425;50.32324613;19.11759832;265.2293053
426;50.32215604;19.12537256;261.7112931
427;50.3221591;19.12534889;254.5060919
428;50.32216081;19.12533514;253.7633759
429;50.32220369;19.12498841;257.4914839
430;50.32220412;19.12498513;256.2594312
431;50.32220836;19.12495103;255.0817269
432;50.32220098;19.12501163;248.0960824
433;50.32221176;19.1249242;250.794551
434;50.32225399;19.12458395;245.909881
435;50.32225166;19.12460303;243.6334215
436;50.32233277;19.12394711;250.7244359
437;50.32266246;19.12128338;258.8251919
438;50.3226685;19.12123448;259.7254305
439;50.32277809;19.12034998;255.3489964
440;50.32280812;19.12010618;263.9749766
441;50.32280836;19.12010443;262.6712681
442;50.32280967;19.12009415;260.3809706
443;50.32201286;19.12549921;256.8042799
444;50.32202355;19.12541247;259.4702346
445;50.32203052;19.1253572;252.3558936
446;50.32207849;19.12496932;256.6201736
447;50.3220845;19.12492065;257.5081954
448;50.32209292;19.12485321;253.7325107
449;50.32209448;19.12484073;252.9305288
450;50.32211525;19.12467283;253.8469462
451;50.32211609;19.12466621;252.7712323
452;50.32222681;19.12377177;255.7676326
453;50.32225455;19.12354784;255.146884
454;50.32232856;19.12295094;249.7884451
455;50.32271096;19.11985903;273.7654613
456;50.32268824;19.12004419;262.3384749
457;50.32268062;19.12010635;258.0469483
458;50.32271106;19.11986023;259.8543474
459;50.32274156;19.11961263;268.6590698
460;50.32274163;19.11961224;267.2914205
461;50.32276314;19.11943829;268.4968576
462;50.32276669;19.11940968;268.4489686
463;50.32277297;19.11935921;266.6518775
464;50.32278422;19.11926786;269.5374188
465;50.322862;19.11863938;271.212601
466;50.32286884;19.11858468;266.8421939
467;50.32287781;19.11851193;268.8584233
468;50.32295965;19.11785135;265.1093285
469;50.32187216;19.12560519;255.6325091
470;50.32187499;19.12558303;251.1270126
471;50.32188107;19.12553384;252.0395261
472;50.32196055;19.12489077;261.2968145
473;50.3219571;19.12491898;258.5941429
474;50.32197055;19.12481006;260.9110892
475;50.32196874;19.12482573;253.2535407
476;50.32199287;19.12463064;255.4398381
477;50.32209277;19.12382428;252.9366286
478;50.32209636;19.12379533;252.9039634
479;50.32227333;19.12236537;258.7629572
480;50.32258851;19.11981957;259.9916464
481;50.32260884;19.11965464;264.9309699
482;50.32261846;19.1195766;267.1940074
483;50.32262647;19.1195119;267.4478343
484;50.32263909;19.11940986;268.0620443
485;50.32264235;19.11938354;267.9072447
486;50.32265535;19.11927841;268.6657335
487;50.32266222;19.11922275;269.8826781
488;50.32274923;19.11852012;268.0973337
489;50.32282825;19.11788286;260.4862097
490;50.32174073;19.12563675;252.3962828
491;50.32174622;19.12559308;247.5101811
492;50.32183667;19.12486132;258.1393762
493;50.32184551;19.12478959;260.1043493
494;50.32197453;19.12374855;254.7116439
495;50.32197007;19.12378505;251.6212574
496;50.32204189;19.12320453;255.1934308
497;50.3220672;19.12300041;253.6481847
498;50.3220675;19.12299814;252.3690195
499;50.32210508;19.12269521;248.5142568
500;50.32212836;19.12250634;254.5688484
501;50.32213232;19.12247435;254.6780455
502;50.32223906;19.1216111;263.1557923
503;50.32224026;19.12160154;262.2171704
504;50.32251391;19.11939059;267.1992853
505;50.32251941;19.11934605;267.8963723
506;50.32171045;19.12485044;256.884698
507;50.32171908;19.12478045;258.7687609
508;50.32171655;19.12480163;253.6240896
509;50.32171961;19.12477693;253.3926346
510;50.32201255;19.12241093;257.2639733
511;50.32201194;19.12241606;255.6386192
512;50.32218107;19.12104828;268.3014573
513;50.32217864;19.12106824;265.9831301
514;50.32246187;19.1187787;278.8042168
515;50.32250717;19.11841134;289.0548281
516;50.32250693;19.1184135;287.5682482
517;50.32253267;19.11820649;280.6213748
518;50.32252263;19.11828956;267.0374074
519;50.32251891;19.11831996;264.2302431
520;50.32260188;19.11764727;281.8329231
521;50.32259327;19.11771828;271.5834083
522;50.32259062;19.11773998;269.1827041
523;50.3215309;19.12527025;254.9065722
524;50.32154635;19.1251455;255.1922931
525;50.32155532;19.12507281;257.202378
526;50.32157077;19.12494842;254.70136
527;50.321992;19.12154449;271.0542123
528;50.32200357;19.12145163;267.082128
529;50.32201264;19.12137813;269.1316033
530;50.32205742;19.12101663;268.0176234
531;50.32205953;19.12099964;267.4261478
532;50.32204677;19.12110377;259.788541
533;50.32207227;19.12089704;265.2946296
534;50.32207321;19.12088962;264.2559215
535;50.32234408;19.11869912;282.1473474
536;50.3223499;19.11865204;282.9632888
537;50.3223803;19.11840581;287.549375
538;50.32237691;19.11843355;284.8666849
539;50.32235963;19.11857447;275.5058933
540;50.32237141;19.11847929;275.7997511
541;50.32238735;19.11835;279.0742319
542;50.32239355;19.1182998;280.0360638
543;50.32240159;19.11823522;277.5137739
544;50.32243117;19.11799564;281.7896062
545;50.32239911;19.11825676;266.8073258
546;50.3224006;19.11824486;265.9778996
547;50.32247114;19.1176716;290.0162792
548;50.32246113;19.11775359;282.0243086
549;50.32247916;19.11760794;281.9082179
550;50.32248464;19.11756415;278.4134915
551;50.32141385;19.12518494;257.1282422
552;50.32142242;19.12511602;254.8067588
553;50.3214567;19.12483898;256.6651302
554;50.32145503;19.12485276;254.6362056
555;50.32149381;19.1245393;256.8108417
556;50.32149963;19.12449263;254.8357023
557;50.32181941;19.12190911;263.3342252
558;50.32181376;19.1219552;259.7950552
559;50.32184397;19.12171039;265.6941202
560;50.32190951;19.12118114;265.4922143
561;50.32192973;19.12101771;266.2035972
562;50.3219328;19.12099298;265.9740632
563;50.32193262;19.12099477;263.1196319
564;50.32195316;19.12082837;266.7410272
565;50.32195828;19.12078697;267.2904822
566;50.3222528;19.11840582;283.0138642
567;50.32224563;19.1184649;274.7084599
568;50.32225102;19.11842126;275.3638646
569;50.32133807;19.12476649;258.2881556
570;50.32133843;19.12476376;257.030339
571;50.3213458;19.12470438;255.6485591
572;50.3213464;19.12469972;254.4811758
573;50.32144723;19.12388688;245.3541935
574;50.32171556;19.12171741;263.6024369
575;50.32173955;19.12152377;262.9547054
576;50.32175073;19.12143306;265.8085178
577;50.32178391;19.12116385;274.2344639
578;50.32178316;19.1211702;272.5525026
579;50.32178008;19.12119621;264.4096378
580;50.32178724;19.1211382;265.7358521
581;50.32180683;19.12097952;268.9961358
582;50.3218064;19.12098341;266.0432659
583;50.32180779;19.12097229;265.1776254
584;50.32180378;19.12100526;260.865888
585;50.32182961;19.12079589;266.4958414
586;50.32183321;19.12076678;266.4709316
587;50.32186574;19.1205029;274.6489503
588;50.32186147;19.12053799;270.2380875
589;50.32185771;19.12056878;267.41334
590;50.32123449;19.12457158;265.6294487
591;50.32122335;19.12466238;260.003136
592;50.32125822;19.12438111;257.9045264
593;50.32126207;19.12434996;257.9743222
594;50.32132371;19.1238523;257.6731165
595;50.32134628;19.12366959;260.6675115
596;50.32137554;19.12343451;252.2569915
597;50.3213745;19.12344319;250.4665365
598;50.32158416;19.12174846;261.7739216
599;50.32159604;19.12165206;264.8935353
600;50.32162778;19.12139503;269.9786734
601;50.32162694;19.12140207;268.2643049
602;50.32163264;19.1213561;267.6420659
603;50.32166763;19.12107285;272.5681205
604;50.32165728;19.12115754;264.453868
605;50.32166663;19.12108174;266.6113392
606;50.32167871;19.12098411;267.0180369
607;50.32168813;19.12090794;267.8073688
608;50.32168908;19.12090043;266.7732419
609;50.32169498;19.12085302;264.8327361
610;50.32172128;19.12063962;272.0365198
611;50.32172464;19.1206125;271.9188078
612;50.32174037;19.12048517;273.7141542
613;50.32173908;19.12049605;270.4346911
614;50.32174004;19.1204884;269.4071311
615;50.32174449;19.12045261;268.3089241
616;50.32187441;19.11940276;271.6671473
617;50.32187497;19.11939844;270.4833554
618;50.32188411;19.11932466;269.7763499
619;50.32189134;19.11926607;271.1302663
620;50.32114251;19.12428483;260.6388923
621;50.32113895;19.12431415;256.4992652
622;50.32113834;19.12431928;254.8742582
623;50.32115014;19.1242242;253.774854
624;50.32121708;19.123683;258.2786039
625;50.32149286;19.12145489;265.4179436
626;50.32149568;19.12143216;265.0946822
627;50.32149003;19.12147854;260.1563864
628;50.32151682;19.12126175;263.3616395
629;50.32153439;19.12111908;268.6441017
630;50.32154987;19.12099416;267.5558881
631;50.32155436;19.12095789;267.8656319
632;50.32158033;19.12074731;273.5518151
633;50.32158026;19.12074813;272.128085
634;50.32159969;19.12059112;272.5400084
635;50.32159822;19.12060323;270.5887742
636;50.32161519;19.12046588;272.8522748
637;50.32161686;19.12045251;272.0920573
638;50.32161641;19.12045671;267.7392875
639;50.32165096;19.12017659;275.2915945
640;50.32163617;19.12029709;268.2736835
641;50.32162352;19.12040093;256.4921354
642;50.32165636;19.12013427;266.1863194
643;50.32174009;19.11945585;281.2765161
644;50.32174158;19.11944396;280.446922
645;50.32176425;19.11926094;279.3050444
646;50.32175884;19.11930537;274.4566303
647;50.32176077;19.11928989;273.7948209
648;50.32176269;19.11927488;270.3399439
649;50.32176668;19.11924263;270.4623476
650;50.32178835;19.11906741;271.7270261
651;50.32180347;19.11894461;276.0830875
652;50.32179264;19.11903327;267.7810614
653;50.3218105;19.11888824;273.1766378
654;50.3218298;19.11873173;277.7236213
655;50.32182107;19.11880387;266.0370018
656;50.32185923;19.11849456;273.572126
657;50.32186564;19.11844282;273.2203923
658;50.32187195;19.11839168;274.2263594
659;50.32197713;19.11754273;269.587604
660;50.32100388;19.12437461;256.0676007
661;50.32101695;19.12426898;256.8463935
662;50.32101794;19.12426118;255.8256216
663;50.32101031;19.12432359;250.1402867
664;50.32101924;19.12425155;249.3494614
665;50.32107617;19.12379001;262.5980126
666;50.32106369;19.12389204;253.6763356
667;50.32109238;19.12366003;256.2035578
668;50.32136643;19.12144578;264.0803974
669;50.3213665;19.1214454;262.7127633
670;50.32136075;19.12149258;257.7370278
671;50.32139736;19.1211967;259.0968162
672;50.32141021;19.12109245;262.5839114
673;50.32144527;19.12080799;271.7231779
674;50.32147036;19.12060443;278.4673027
675;50.32147132;19.12059678;277.4391267
676;50.32146809;19.12062344;273.4223762
677;50.3214647;19.12065159;267.9499252
678;50.3214712;19.12059895;269.0252075
679;50.32149571;19.12040024;274.1570835
680;50.32149086;19.12043985;270.9204741
681;50.32150251;19.12034578;271.1613444
682;50.32150223;19.12034826;269.6597426
683;50.32151731;19.12022618;271.2100506
684;50.32151089;19.12027862;267.3731678
685;50.32160737;19.11949791;277.5465017
686;50.32161055;19.11947222;277.3617267
687;50.32161201;19.11946093;273.7331792
688;50.3216188;19.11940589;274.9209284
689;50.32163688;19.11925954;277.6065524
690;50.32163921;19.11924075;277.0998876
691;50.32163734;19.11925635;273.5991342
692;50.32164178;19.11922087;271.1016775
693;50.32164331;19.11920858;270.2908171
694;50.32167786;19.11892821;279.242716
695;50.32166887;19.11900178;273.031877
696;50.32168185;19.1188964;276.5737118
697;50.32166335;19.11904722;266.7504652
698;50.32172158;19.1185743;284.7068676
699;50.32172399;19.11855496;284.225593
700;50.32175684;19.11828819;293.9294016
701;50.32169459;19.11879476;267.4704622
702;50.32170761;19.1186893;269.6305679
703;50.32174347;19.11839907;273.5025719
704;50.32174679;19.11837226;273.3707688
705;50.32177197;19.11816793;280.1542294
706;50.32086651;19.12445321;258.944555
707;50.32088152;19.12433225;257.6688857
708;50.32087918;19.12435144;255.3875415
709;50.32089775;19.12420107;258.2556536
710;50.3208944;19.12422851;255.5887668
711;50.32090259;19.12416296;251.7249913
712;50.32091559;19.12405743;255.2692621
713;50.32118791;19.12185677;266.6614233
714;50.32120195;19.12174325;267.8100507
715;50.32120739;19.12169923;268.4819685
716;50.32121127;19.1216683;265.7715885
717;50.32122957;19.12152146;258.7805303
718;50.32122787;19.12153549;256.7391433
719;50.32129122;19.12102187;271.0464723
720;50.32128671;19.12105869;267.9399894
721;50.32129798;19.12096767;268.0381372
722;50.32132168;19.12077535;274.2559425
723;50.32131946;19.12079361;272.0172343
724;50.32131702;19.12081387;268.299253
725;50.32135518;19.12050402;280.0114619
726;50.32134809;19.12056226;273.1331583
727;50.32134962;19.12055019;270.926422
728;50.32135487;19.12050768;271.5280287
729;50.32136837;19.12039834;273.8681522
730;50.32136931;19.12039108;271.4364787
731;50.32138019;19.12030322;271.3872332
732;50.32138706;19.12024755;272.6038419
733;50.32145548;19.11969463;274.8987824
734;50.32145924;19.11966421;274.9355591
735;50.32147375;19.1195472;273.4782767
736;50.32148001;19.11949654;274.4609821
737;50.32149275;19.11939353;275.1207179
738;50.32149889;19.11934383;276.0588302
739;50.32151124;19.11924396;276.571371
740;50.32150554;19.11929072;271.6141276
741;50.32150815;19.11926967;271.2128572
742;50.32153024;19.11909069;275.4244241
743;50.32153258;19.11907184;274.920338
744;50.32155118;19.11892101;279.2012398
745;50.32155801;19.1188658;279.0115285
746;50.32157386;19.11873757;280.8506656
747;50.32160275;19.11850303;289.0466145
748;50.32159519;19.11856489;283.3831115
749;50.32159885;19.11853532;283.3801189
750;50.32161461;19.11840752;286.585103
751;50.32159504;19.11856706;276.353443
752;50.32163326;19.11825685;286.7026162
753;50.32162476;19.11832642;280.6783693
754;50.32162953;19.11828782;281.0976485
755;50.32161725;19.11838826;272.2442062
756;50.32161439;19.11841167;269.763968
757;50.32074218;19.1244272;257.0116953
758;50.32074511;19.1244036;256.7286666
759;50.3207473;19.12438637;253.3782551
