pid,longitude,latitude,height
366IZ2ISN9,17.299671,50.445482,196.6
366IZ2ISk3,17.213387,50.456259,206.1
366IZ2IjQ2,17.300149,50.445294,198.1
366IZ2IjQ3,17.300169,50.445292,194.5
366IZ2J0TA,17.299628,50.445232,203.4
366IZ2J0TD,17.299589,50.445236,196.9
366IZ2JHW7,17.300022,50.445055,197.6
366IZ2JYZI,17.299416,50.445003,198.5
366IZ2Jpym,17.21484,50.45544,205.4
366IZ2Jpyo,17.214765,50.455449,203.3
366IZ2K6fI,17.299573,50.444728,198.9
366IZ2K6fK,17.299212,50.444773,209.7
366IZ2K6fM,17.299248,50.444768,202.6
366IZ2K6fN,17.299194,50.444775,202.3
366IZ2K71o,17.214842,50.455312,203.5
366IZ2K71q,17.214784,50.455319,200.7
366IZ2KNiF,17.299892,50.44456,196.6
366IZ2KNiG,17.299836,50.444567,196.3
366IZ2KNiM,17.299358,50.444627,201.4
366IZ2KNiN,17.299396,50.444622,196.9
366IZ2KNiP,17.299298,50.444635,195.9
366IZ2KelI,17.299798,50.444444,196.4
366IZ2KelK,17.2997,50.444456,195.3
366IZ2KelL,17.299639,50.444464,195.3
366IZ2KelM,17.299523,50.444479,197.8
366IZ2KelQ,17.299179,50.444522,202.3
366IZ2KelR,17.299255,50.444512,196.1
366IZ2Kf7Y,17.215974,50.454916,203.5
366IZ2KvoL,17.299696,50.444329,196.5
366IZ2KvoQ,17.299329,50.444375,199.3
366IZ2KvoR,17.299362,50.444371,195.0
366IZ2KvoT,17.299158,50.444397,198.7
366IZ2KwAa,17.215998,50.454785,200.6
366IZ2LCrN,17.299681,50.444203,195.4
366IZ2LCrO,17.299618,50.444211,195.5
366IZ2LCrP,17.299457,50.444231,200.0
366IZ2LCrQ,17.299448,50.444233,197.6
366IZ2LCrR,17.29941,50.444237,196.6
366IZ2LCrV,17.299128,50.444273,198.4
366IZ2LTuS,17.299474,50.444102,194.7
366IZ2LTuW,17.299022,50.444158,204.1
366IZ2LTuX,17.299065,50.444153,199.5
366IZ2LkxV,17.2993,50.443996,198.1
366IZ2Ma6a,17.299274,50.443616,196.9
366IZ2N8Cf,17.299123,50.443379,197.4
366IZ2NPFh,17.299144,50.443249,194.8
366IZ2NgIk,17.298952,50.443146,198.9
366IZ2NxLp,17.298842,50.443032,193.9
366IZ2OEOm,17.299015,50.442882,198.1
366IZ2OEOr,17.298795,50.44291,194.3
366IZ2OVRp,17.298931,50.442765,197.5
366IZ2OVRq,17.298916,50.442767,195.4
366IZ2OmUq,17.298864,50.442646,201.4
366IZ2OmUs,17.298781,50.442656,199.7
366IZ2P3Xr,17.299016,50.442499,195.6
366IZ2P3Xu,17.298845,50.442521,195.1
366IZ2PKau,17.298899,50.442386,196.4
366IZ2PKaw,17.298764,50.442403,197.0
366IZ2PKb4,17.298269,50.442465,197.4
366IZ2Pbdv,17.298942,50.442253,195.5
366IZ2Pbdy,17.298688,50.442285,198.7
366IZ2Pbdz,17.298719,50.442281,194.6
366IZ2Pbe0,17.298628,50.442292,195.9
366IZ2Psgx,17.298831,50.442139,198.8
366IZ2Psgy,17.29871,50.442154,201.5
366IZ2Psgz,17.298714,50.442154,198.6
366IZ2Psh2,17.298622,50.442165,194.5
366IZ2Q9k0,17.298736,50.442023,198.6
366IZ2Q9k2,17.298687,50.44203,195.3
366IZ2Q9k3,17.298603,50.44204,196.3
366IZ2Q9k4,17.29859,50.442042,194.2
366IZ2Q9k9,17.298122,50.4421,201.5
366IZ2QQn4,17.298586,50.441914,198.1
366IZ2QQn6,17.298549,50.441919,194.3
366IZ2QQnB,17.29811,50.441974,200.4
366IZ2Qhq6,17.298555,50.441791,197.8
